Source,Target
137840,26577
137840,32251
137840,33661
137840,33706
137840,34094
137840,38258
137840,40045
137840,42977
137840,46198
137840,48706
137840,52231
137840,53401
137840,53959
137840,54230
137840,55984
137840,56151
137840,56663
137840,57764
137840,58033
137840,65461
137840,68255
137840,72408
137840,72637
137840,73837
137840,77538
137840,83326
137840,87593
137840,90804
137840,92454
137840,96819
137840,98311
137840,98538
137840,102731
137840,105255
137840,135842
137840,146812
137840,151339
137840,158326
137840,172670
137840,173207
137840,175834
137840,210259
138061,1206
138061,1530
138061,3751
138061,4920
138061,5139
138061,6032
138061,6098
138061,9616
138061,11242
138061,13666
138061,14347
138061,16440
138061,19468
138061,20350
138061,22116
138061,24030
138061,24770
138061,25029
138061,31615
138061,34316
138061,34331
138061,35619
138061,39938
138061,41959
138061,48706
138061,50328
138061,53022
138061,62988
138061,68255
138061,68695
138061,72637
138061,75021
138061,83231
138061,86732
138061,97985
138061,100324
138061,106627
138061,113900
138061,115732
138061,148793
138061,154404
138061,163941
138061,173207
138061,177015
138061,200832
138061,222640
138061,268439
138061,352649
138737,623
138737,797
138737,1917
138737,2271
138737,2506
138737,2548
138737,2645
138737,3285
138737,4807
138737,5152
138737,6011
138737,6059
138737,6260
138737,7052
138737,7200
138737,8155
138737,9269
138737,10294
138737,12721
138737,17218
138737,17703
138737,18100
138737,18888
138737,19969
138737,23364
138737,27420
138737,27663
138737,28423
138737,30436
138737,33034
138737,33070
138737,33923
138737,36278
138737,39585
138737,44632
138737,45848
138737,46560
138737,46578
138737,49428
138737,49926
138737,50261
138737,53092
138737,54380
138737,55273
138737,55286
138737,56151
138737,56824
138737,59852
138737,60195
138737,62788
138737,66524
138737,66544
138737,66700
138737,68969
138737,69957
138737,70174
138737,72408
138737,74271
138737,75287
138737,78022
138737,81374
138737,82905
138737,86922
138737,87083
138737,93088
138737,94214
138737,94424
138737,95647
138737,97980
138737,98758
138737,102367
138737,104912
138737,107375
138737,117119
138737,117897
138737,120549
138737,131880
138737,163243
138737,164103
138737,173207
138737,181919
138737,191340
138737,213667
138737,221131
138737,249114
138737,264585
138737,307623
138737,346240
138737,365956
142115,2984
142115,4807
142115,9036
142115,11981
142115,17218
142115,17300
142115,23364
142115,28423
142115,31483
142115,32280
142115,33070
142115,36502
142115,38476
142115,41350
142115,45848
142115,50301
142115,51690
142115,56151
142115,56576
142115,56824
142115,66700
142115,75769
142115,78141
142115,82595
142115,83222
142115,87083
142115,94214
142115,95186
142115,97980
142115,105229
142115,106377
142115,107175
142115,116609
142115,119513
142115,148679
142115,181627
142115,183116
142115,195745
142115,211495
142115,211850
142115,214034
142115,259564
142115,268678
142115,377027
142400,703
142400,28423
142400,91417
142832,1151
142832,96807
142832,127758
143812,6747
143812,11981
143812,13204
143812,17300
143812,27663
143812,44272
143812,56576
143812,62574
143812,87128
143812,95186
143812,107175
143812,119884
143812,132121
143812,132902
144697,703
144697,1344
144697,1828
144697,2853
144697,3930
144697,4885
144697,5152
144697,6059
144697,6098
144697,9030
144697,9141
144697,10572
144697,10815
144697,11666
144697,19700
144697,20627
144697,21360
144697,21364
144697,22116
144697,24858
144697,44112
144697,51164
144697,51690
144697,51722
144697,53710
144697,57764
144697,68013
144697,77538
144697,82595
144697,96819
144697,107023
144697,115530
144697,137349
144697,158326
144697,163053
144697,165084
144697,181298
144697,190526
144697,199533
144697,207788
144697,227065
144697,228219
144697,230932
144697,236939
144697,242833
144697,262396
144697,267719
144697,294197
144697,299311
144697,299408
144697,312583
144697,314432
144697,321159
144697,342010
144697,367022
144697,382257
144942,703
144942,1206
144942,1828
144942,1940
144942,2548
144942,2853
144942,4920
144942,6059
144942,6098
144942,6805
144942,7804
144942,9642
144942,20115
144942,27151
144942,27276
144942,31043
144942,42390
144942,42953
144942,44421
144942,52059
144942,55286
144942,62601
144942,64845
144942,68255
144942,101393
144942,102919
144942,113138
144942,120210
144942,134595
144942,135685
144942,135695
144942,173207
144942,200332
144942,227551
144942,304879
144942,371413
145390,4807
145390,7669
145390,14887
145390,28423
145390,56576
145390,84467
145498,5856
145498,6722
145498,7455
145498,8772
145498,10087
145498,20627
145498,21364
145498,41350
145498,50301
145498,92967
145498,105229
145498,120800
145498,137349
145498,172884
145498,182128
145498,191661
145498,193592
145498,213394
145498,218809
145498,221398
145498,225131
145498,227065
145498,243069
145498,245446
145498,246239
145498,257948
145498,270986
145498,273247
145498,278053
145498,285199
145498,285607
145498,294874
145498,299311
145498,299408
145498,300496
145498,306519
145498,308790
145498,312559
145498,314246
145498,351079
145498,365417
145498,386438
145498,396200
145498,411844
145498,435752
146812,703
146812,1344
146812,1640
146812,1828
146812,1876
146812,2548
146812,2571
146812,2853
146812,3504
146812,4920
146812,5152
146812,6098
146812,20407
146812,28423
146812,33706
146812,34094
146812,34331
146812,40045
146812,46198
146812,60370
146812,172670
146812,173207
146812,187258
147303,2703
147303,5152
147303,7200
147303,7459
147303,7669
147303,8434
147303,9269
147303,17703
147303,19468
147303,34978
147303,38361
147303,40045
147303,40337
147303,40588
147303,42050
147303,45917
147303,50891
147303,50895
147303,55219
147303,55273
147303,55286
147303,64855
147303,68013
147303,68446
147303,69957
147303,70151
147303,71468
147303,72408
147303,75418
147303,83194
147303,95758
147303,104912
147303,109626
147303,117897
147303,118050
147303,120128
147303,134161
147303,147810
147303,166180
147303,173207
147303,175031
147303,177860
147303,180654
147303,187944
147303,200625
147303,213667
147303,223399
147303,262035
147303,264585
147303,315595
147303,340909
147303,351665
147810,1244
147810,2853
147810,4271
147810,6654
147810,6747
147810,20115
147810,21376
147810,33706
147810,68446
147810,71468
147810,72686
147810,94424
147810,96484
147810,120104
147810,147303
147810,187944
147810,228624
147818,4435
147818,9197
147818,11279
148679,1344
148679,2298
148679,2548
148679,2645
148679,5152
148679,6059
148679,10294
148679,14279
148679,21376
148679,23364
148679,27663
148679,27852
148679,39089
148679,39585
148679,42676
148679,45848
148679,66544
148679,68255
148679,102367
148679,103900
148679,107375
148679,119513
148679,125068
148679,222292
148679,371413
148793,163
148793,1206
148793,6098
148793,11023
148793,14413
148793,18100
148793,18888
148793,42676
148793,51164
148793,62417
148793,62751
148793,64855
148793,68255
148793,75021
148793,82583
148793,106627
148793,114145
148793,173207
148793,215676
148793,355773
149250,42149
149250,173207
149250,223399
150892,12
150892,703
150892,1175
150892,1344
150892,1383
150892,1562
150892,1876
150892,2164
150892,2298
150892,2853
150892,2984
150892,3504
150892,4920
150892,5152
150892,6032
150892,7135
150892,7455
150892,8772
150892,9030
150892,9141
150892,9165
150892,9726
150892,10087
150892,10278
150892,10815
150892,11981
150892,12456
150892,13204
150892,13304
150892,17300
150892,19458
150892,20627
150892,21364
150892,22915
150892,23364
150892,36502
150892,41350
150892,44112
150892,48706
150892,50301
150892,51690
150892,56193
150892,82595
150892,92349
150892,104236
150892,105229
150892,106377
150892,115530
150892,160034
150892,162416
150892,165084
150892,170596
150892,181627
150892,187258
150892,193592
150892,195745
150892,214034
150892,219544
150892,225131
150892,227065
150892,273247
150892,281748
150892,282052
150892,285199
150892,293255
150892,294774
150892,300496
150892,302739
150892,314246
150892,342010
150892,344707
150892,365417
150892,367022
150892,387523
150892,451638
152184,9
152184,48555
152184,82387
152184,200332
153871,42390
153871,113138
153871,227551
154404,41
154404,1828
154404,2746
154404,4525
154404,4807
154404,5139
154404,5933
154404,16440
154404,20350
154404,22116
154404,25999
154404,27663
154404,27852
154404,36021
154404,41959
154404,49926
154404,55885
154404,58043
154404,62988
154404,66700
154404,68695
154404,100324
154404,106627
154404,107494
154404,138061
154404,163941
154404,215676
154404,222640
154404,228624
154404,268439
156944,163
156944,703
156944,795
156944,1344
156944,1640
156944,1828
156944,1940
156944,2548
156944,3504
156944,4525
156944,4885
156944,5139
156944,5152
156944,6059
156944,9269
156944,11023
156944,13666
156944,17355
156944,19700
156944,21376
156944,22116
156944,24030
156944,25029
156944,27852
156944,34094
156944,50445
156944,51722
156944,56663
156944,62417
156944,68255
156944,68695
156944,73837
156944,92454
156944,100324
156944,273607
157836,703
157836,764
157836,1206
157836,1273
157836,1344
157836,1640
157836,1828
157836,1845
157836,1940
157836,2275
157836,2548
157836,2571
157836,2853
157836,3504
157836,3930
157836,4885
157836,4920
157836,5139
157836,5152
157836,5915
157836,6059
157836,6098
157836,6654
157836,11242
157836,12745
157836,13027
157836,13121
157836,18888
157836,19700
157836,20115
157836,25029
157836,25492
157836,27852
157836,34094
157836,46198
157836,48706
157836,51164
157836,51722
157836,56151
157836,75418
157836,77538
157836,98311
157836,100324
157836,156944
157836,173207
157836,200332
157836,219147
157836,303420
157836,371413
158034,4094
158034,13204
158034,21364
158034,38328
158034,79286
158034,93670
158034,107567
158034,129771
158034,130725
158034,169518
158326,703
158326,764
158326,1640
158326,1828
158326,2853
158326,3504
158326,3930
158326,4885
158326,5152
158326,6098
158326,9030
158326,9141
158326,21360
158326,22116
158326,32251
158326,44112
158326,50301
158326,57764
158326,73837
158326,77538
158326,82595
158326,92349
158326,107023
158326,115530
158326,172670
158326,207788
158326,299543
159351,1344
159351,3504
159351,4154
159351,9030
159919,797
159919,4807
159919,5152
159919,6098
159919,8434
159919,12721
159919,23364
159919,27663
159919,30043
159919,32280
159919,33923
159919,36888
159919,39585
159919,44632
159919,45848
159919,56151
159919,66544
159919,68969
159919,75769
159919,76112
159919,80383
159919,97980
159919,98758
159919,117119
159919,117897
159919,119513
159919,131880
159919,181919
159919,191340
159919,221131
159967,11141
159967,31597
159967,37580
159967,39140
159967,41706
159967,64261
159967,278161
159967,368605
160034,244117
160653,2164
160653,2925
160653,9030
160653,9141
160653,10572
160653,10815
160653,20627
160653,21360
160653,21364
160653,26010
160653,41406
160653,41630
160653,44112
160653,51690
160653,53710
160653,57764
160653,82595
160653,92349
160653,92967
160653,96819
160653,107023
160653,115530
160653,144697
160653,158326
160653,160034
160653,162416
160653,163053
160653,165084
160653,181627
160653,190526
160653,199533
160653,206672
160653,207788
160653,227065
160653,264773
160653,267719
160653,269707
160653,270986
160653,287971
160653,299408
160653,302739
160653,303420
160653,312583
160653,315584
160653,321159
160653,322912
160653,342010
160960,797
160960,1828
160960,2271
160960,2853
160960,3504
160960,4154
160960,4807
160960,5152
160960,6098
160960,7200
160960,9036
160960,13121
160960,18462
160960,22116
160960,23364
160960,27663
160960,27852
160960,28423
160960,30010
160960,32251
160960,34094
160960,37322
160960,41959
160960,42390
160960,42953
160960,46198
160960,54380
160960,56151
160960,56576
160960,62601
160960,66544
160960,66700
160960,75376
160960,94214
160960,96156
160960,97980
160960,102731
160960,113900
160960,163941
160960,173207
160960,176965
160960,219147
160960,222292
160960,227551
160960,268439
161951,703
161951,1828
161951,5152
161951,6037
161951,6098
161951,8459
161951,9030
161951,15872
161951,27852
161951,41959
161951,48706
161951,51164
161951,53959
161951,54257
161951,58033
161951,59534
161951,65461
161951,77538
161951,95758
161951,98538
161951,104863
161951,105255
161951,120210
161951,121329
161951,129576
161951,281748
161951,282052
161951,355314
161951,387523
162416,105761
162416,165084
162416,181627
162416,213394
162416,228290
163053,2164
163053,2635
163053,9030
163053,9165
163053,10278
163053,10815
163053,21360
163053,21364
163053,41350
163053,44112
163053,50301
163053,51690
163053,53710
163053,57764
163053,104236
163053,106377
163053,115530
163053,144697
163053,160653
163053,165084
163053,181627
163053,227065
163053,246239
163053,262396
163053,267719
163053,270986
163053,287971
163053,299408
163053,303420
163053,310134
163053,312583
163053,314432
163053,321159
163053,342010
163053,367022
163243,797
163243,1917
163243,2645
163243,4807
163243,7200
163243,7669
163243,12721
163243,16733
163243,18462
163243,18888
163243,19969
163243,28423
163243,30436
163243,32280
163243,33070
163243,33923
163243,34914
163243,34978
163243,36888
163243,40588
163243,43425
163243,44632
163243,45848
163243,50261
163243,53092
163243,55273
163243,55286
163243,56151
163243,56824
163243,59852
163243,62788
163243,66524
163243,66544
163243,68446
163243,69957
163243,74271
163243,78141
163243,82583
163243,83222
163243,87083
163243,94424
163243,95647
163243,95758
163243,98758
163243,104912
163243,107375
163243,117119
163243,117897
163243,120549
163243,138737
163243,164103
163243,176965
163243,181200
163243,181919
163243,191340
163243,200625
163243,213667
163243,226705
163243,236939
163243,249114
163941,3042
163941,4525
163941,9036
163941,9624
163941,19458
163941,20350
163941,23364
163941,24030
163941,27663
163941,49926
163941,75418
163941,100324
163941,148679
163941,154404
163941,222640
164103,797
164103,1530
164103,1828
164103,2275
164103,2645
164103,2703
164103,4807
164103,4920
164103,5152
164103,6032
164103,6059
164103,7200
164103,7697
164103,10294
164103,13027
164103,13121
164103,14413
164103,16733
164103,17218
164103,19969
164103,23364
164103,25029
164103,25999
164103,27420
164103,27852
164103,28423
164103,32280
164103,33034
164103,33070
164103,34094
164103,34914
164103,39089
164103,41738
164103,41959
164103,43425
164103,45848
164103,45917
164103,49926
164103,53092
164103,54257
164103,54380
164103,55219
164103,55273
164103,56151
164103,56824
164103,62788
164103,66524
164103,66544
164103,66700
164103,69957
164103,72408
164103,74271
164103,75376
164103,78141
164103,83222
164103,87083
164103,88924
164103,90381
164103,93088
164103,94214
164103,94424
164103,95647
164103,95758
164103,97980
164103,98758
164103,100324
164103,107375
164103,109626
164103,117119
164103,117897
164103,120549
164103,148679
164103,156944
164103,163243
164103,176965
164103,177780
164103,181200
164103,191340
164103,213667
165084,703
165084,1175
165084,1206
165084,1640
165084,1828
165084,2164
165084,2548
165084,2853
165084,2977
165084,2984
165084,3504
165084,4885
165084,4920
165084,5152
165084,5856
165084,6059
165084,6098
165084,6722
165084,9030
165084,9141
165084,9165
165084,9726
165084,10087
165084,10278
165084,10815
165084,11981
165084,12456
165084,17300
165084,19458
165084,20627
165084,21364
165084,24858
165084,36502
165084,38476
165084,41350
165084,41406
165084,41630
165084,44112
165084,50301
165084,51164
165084,51690
165084,51722
165084,53710
165084,55286
165084,57764
165084,77538
165084,82595
165084,92349
165084,104236
165084,105229
165084,106377
165084,115530
165084,120800
165084,137349
165084,143812
165084,144697
165084,146812
165084,160034
165084,160653
165084,162416
165084,163053
165084,170596
165084,173207
165084,181627
165084,195745
165084,207788
165084,214034
165084,227065
165084,230932
165084,242833
165084,259564
165084,264773
165084,293255
165084,294197
165084,299408
165084,303420
165084,314246
165084,314432
165084,321159
165084,342010
165084,367022
165084,447817
165847,1640
165847,5856
165847,6552
165847,20350
165847,21364
165847,27663
165847,36021
165847,41406
165847,50007
165847,50261
165847,53022
165847,56576
165847,58267
165847,82583
165847,84467
165847,92967
165847,94436
165847,104487
165847,105761
165847,107175
165847,129904
165847,163941
165847,173207
165847,182128
165847,191661
165847,193592
165847,221398
165847,222640
165847,246239
165847,270986
165847,273247
165847,287971
165847,294197
165847,294932
165847,299543
165847,300453
165847,300496
165847,314246
165847,314432
165847,321159
165847,342010
165847,367022
165847,405470
166180,764
166180,6059
166180,7200
166180,7669
166180,9269
166180,18888
166180,38361
166180,40337
166180,44632
166180,45848
166180,50328
166180,56036
166180,58043
166180,59004
166180,59125
166180,59436
166180,59899
166180,68695
166180,75263
166180,78097
166180,82583
166180,101422
166180,117119
166180,117897
166180,130940
166180,147303
166180,175031
166180,180654
166180,182152
166180,188502
166180,226705
166180,264585
166180,321075
166391,703
166391,1383
166391,1526
166391,1940
166391,2977
166391,2984
166391,7135
166391,8598
166391,10572
166391,11666
166391,13204
166391,16145
166391,21364
166391,28708
166391,42014
166391,50449
166391,82595
166391,96819
166391,116609
166391,195412
166391,220908
166391,242833
167375,26644
167375,186150
167375,372706
168592,764
168592,1640
168592,7200
168592,9036
168592,9269
168592,18100
168592,27663
168592,28423
168592,31560
168592,44272
168592,45848
168592,55286
168592,56036
168592,56151
168592,58267
168592,73069
168592,112484
168592,120128
168592,120549
168592,130692
168592,134802
168592,156229
168592,199314
168592,206672
168592,213667
168592,222292
168592,223399
168592,293843
168592,307623
168592,357707
169013,6059
169013,25029
169013,25765
169013,34094
169013,38323
169013,44636
169013,48706
169013,55286
169013,64286
169013,67302
169013,86345
169013,126675
169013,264585
169518,703
169518,1175
169518,1206
169518,1828
169518,2853
169518,4094
169518,5152
169518,6059
169518,6747
169518,9030
169518,18888
169518,19700
169518,21360
169518,21364
169518,22116
169518,29070
169518,38258
169518,38328
169518,53710
169518,57555
169518,68255
169518,77538
169518,78205
169518,79286
169518,104498
169518,107567
169518,127656
169518,129771
169518,130725
169518,170043
169518,176235
169518,180046
169518,195559
170043,1383
170043,1828
170043,3504
170043,6092
170043,9030
170043,9165
170043,9554
170043,10278
170043,10572
170043,11666
170043,12456
170043,13204
170043,22116
170043,27852
170043,29070
170043,33661
170043,38328
170043,44112
170043,50449
170043,53710
170043,57764
170043,78205
170043,99843
170043,127656
170043,129771
170043,130725
170043,191246
170043,195559
170043,232910
170043,281748
170043,367022
170296,712
170296,764
170296,1828
170296,2506
170296,2746
170296,4920
170296,5152
170296,6098
170296,7200
170296,8430
170296,17044
170296,17219
170296,18100
170296,20407
170296,29302
170296,33966
170296,34094
170296,34978
170296,36278
170296,40045
170296,40588
170296,44632
170296,45848
170296,48706
170296,49980
170296,50261
170296,50666
170296,50891
170296,50895
170296,51722
170296,51960
170296,52059
170296,54016
170296,55219
170296,55273
170296,55675
170296,56036
170296,58267
170296,59004
170296,59125
170296,59436
170296,59852
170296,59899
170296,62306
170296,64845
170296,67840
170296,68013
170296,68255
170296,68446
170296,68969
170296,70174
170296,72408
170296,72942
170296,82583
170296,83194
170296,95758
170296,109539
170296,114145
170296,117119
170296,117897
170296,118050
170296,131760
170296,131880
170296,134161
170296,164391
170296,166180
170296,171416
170296,172670
170296,173207
170296,180654
170296,182152
170296,187944
170296,213667
170296,220198
170296,221531
170296,223399
170296,225922
170296,226705
170296,236419
170296,236681
170296,252114
170296,257851
170296,278747
170296,294973
170296,321075
170296,340909
170296,351665
170296,368386
170296,424624
170596,2164
170596,2977
170596,5856
170596,6722
170596,10087
170596,10815
170596,17300
170596,19458
170596,20627
170596,21364
170596,36502
170596,38476
170596,41350
170596,51690
170596,53710
170596,92967
170596,104236
170596,105229
170596,106377
170596,107175
170596,137349
170596,144697
170596,150892
170596,165084
170596,191661
170596,195745
170596,214034
170596,227065
170596,268678
170596,269707
170596,273247
170596,278053
170596,294774
170596,300496
170596,302739
170596,306519
170596,314246
170596,321159
170596,342010
170596,365417
170596,405470
170596,435752
170606,0
171416,2746
171416,41636
171416,50328
171416,55675
171416,59125
171416,59852
171416,59899
171416,95496
171416,114145
171416,117119
171416,170296
171416,182152
171416,226705
171416,241297
171416,257851
171416,321075
171416,397984
172149,1206
172149,2164
172149,68255
172149,96807
172149,100324
172149,104476
172149,111650
172149,119884
172149,127758
172149,143812
172149,176235
172670,8430
172884,5856
172884,6722
172884,8772
172884,17300
172884,20627
172884,41350
172884,92967
172884,120800
172884,137349
172884,145498
172884,182128
172884,190526
172884,191661
172884,213394
172884,221398
172884,225131
172884,245446
172884,246239
172884,257948
172884,262396
172884,273247
172884,278053
172884,285199
172884,285607
172884,294874
172884,306519
172884,314246
172884,351079
172884,365417
172884,386438
172884,389677
172884,396200
172884,447817
173207,703
173207,764
173207,795
173207,1206
173207,1344
173207,1530
173207,1640
173207,1828
173207,1917
173207,2506
173207,2548
173207,2703
173207,2746
173207,2853
173207,3140
173207,3504
173207,3689
173207,3930
173207,4885
173207,4920
173207,5139
173207,5152
173207,6011
173207,6059
173207,6098
173207,6260
173207,7669
173207,9269
173207,9624
173207,13121
173207,17044
173207,17219
173207,18100
173207,18285
173207,19700
173207,21376
173207,22116
173207,22656
173207,22797
173207,24227
173207,25029
173207,25999
173207,27852
173207,29302
173207,33706
173207,34094
173207,34331
173207,34978
173207,36278
173207,36412
173207,38258
173207,38361
173207,40045
173207,45848
173207,45917
173207,46198
173207,46578
173207,48706
173207,50261
173207,51722
173207,55219
173207,55286
173207,55675
173207,56663
173207,66524
173207,66544
173207,68255
173207,68446
173207,71468
173207,72408
173207,73837
173207,74956
173207,75287
173207,75418
173207,78022
173207,87593
173207,95758
173207,98311
173207,100324
173207,104006
173207,109626
173207,117119
173207,118050
173207,120210
173207,121719
173207,134161
173207,156944
173207,170296
173207,172670
173207,175031
173207,200625
173207,206400
173207,213667
173207,213973
173207,219147
173207,220198
173207,249114
173207,264585
173207,352649
175031,764
175031,1206
175031,2746
175031,5152
175031,7200
175031,7459
175031,7669
175031,8430
175031,9269
175031,13121
175031,17044
175031,17703
175031,18100
175031,18888
175031,27852
175031,28423
175031,38361
175031,40588
175031,44632
175031,45848
175031,45917
175031,50007
175031,50261
175031,50328
175031,50666
175031,55219
175031,55273
175031,55286
175031,55415
175031,55675
175031,56036
175031,58602
175031,59004
175031,59125
175031,59436
175031,71468
175031,72942
175031,75287
175031,82583
175031,108751
175031,109539
175031,109626
175031,117119
175031,117897
175031,147303
175031,166180
175031,173207
175031,175027
175031,182152
175031,188502
175031,213667
175031,220198
175031,226705
175031,241297
175031,262035
175031,264585
175031,314887
175031,315595
175031,321075
175031,340909
175031,351665
175031,368386
175031,397984
175031,424624
175798,31615
175798,58003
175798,131880
175834,3751
175834,78205
175834,96807
175834,104476
175834,111650
175834,228219
175928,50261
176235,703
176235,1344
176235,2853
176235,3504
176235,5139
176235,9030
176235,11168
176235,19700
176235,78205
176235,84915
176235,87128
176235,96819
176965,28423
176965,177780
176965,181200
177015,12
177015,6098
177015,24030
177015,41959
177015,62417
177015,62751
177566,22458
177780,797
177780,2548
177780,2853
177780,7052
177780,10294
177780,17218
177780,23364
177780,27420
177780,28423
177780,33070
177780,34914
177780,39089
177780,41738
177780,54380
177780,55119
177780,66544
177780,72637
177780,75376
177780,75769
177780,78141
177780,87083
177780,90381
177780,95647
177780,98758
177780,107489
177780,176965
177780,181200
177780,181919
177780,191340
177780,199314
177780,249114
177860,795
177860,5152
177860,7200
177860,9269
177860,13121
177860,19468
177860,50328
177860,50666
177860,59125
177860,68969
177860,75287
177860,75418
177860,78022
177860,82583
177860,117119
177860,120128
177860,147303
177860,166180
177860,180654
177860,182152
177860,264585
180046,797
180046,1050
180046,1206
180046,1344
180046,1640
180046,1828
180046,2275
180046,2853
180046,3674
180046,3930
180046,6011
180046,6032
180046,6059
180046,6098
180046,9030
180046,17703
180046,19700
180046,33070
180046,42892
180046,57555
180046,84915
180046,159351
180046,176965
180046,185261
180046,295441
180654,117897
180654,147303
180654,226705
180850,16145
180850,33219
181200,27420
181200,28423
181200,33070
181200,34914
181200,39089
181200,41738
181200,56151
181200,66544
181200,98758
181200,176965
181200,177780
181298,5856
181298,7455
181298,7669
181298,28423
181298,58267
181298,98758
181298,105229
181298,106377
181298,144697
181298,190526
181298,193592
181298,221398
181298,230932
181298,273247
181298,293255
181298,300453
181298,300496
181298,303420
181298,405470
181617,1640
181617,80427
181617,91417
181617,173207
181617,186150
181627,1175
181627,2014
181627,2164
181627,2925
181627,2977
181627,2984
181627,4807
181627,7135
181627,7200
181627,9726
181627,10087
181627,10815
181627,11981
181627,12456
181627,13027
181627,13204
181627,19458
181627,20627
181627,21340
181627,21364
181627,30251
181627,33070
181627,36502
181627,38476
181627,38893
181627,41350
181627,41636
181627,42892
181627,51690
181627,53710
181627,55286
181627,56151
181627,62788
181627,95186
181627,104236
181627,105229
181627,106377
181627,107375
181627,116609
181627,142115
181627,150892
181627,162416
181627,163053
181627,165084
181627,183116
181627,195745
181627,211495
181627,211850
181627,214034
181627,227065
181627,244117
181627,259564
181627,268678
181627,270986
181627,294932
181627,300496
181627,321159
181627,367022
182128,5856
182128,6722
182128,7455
182128,8772
182128,9726
182128,17300
182128,22915
182128,33219
182128,41350
182128,92967
182128,105229
182128,120800
182128,129435
182128,137349
182128,145498
182128,165847
182128,172884
182128,190526
182128,191661
182128,193592
182128,218809
182128,221398
182128,243069
182128,245446
182128,246239
182128,257948
182128,262396
182128,273247
182128,278053
182128,285199
182128,285607
182128,294874
182128,294932
182128,299311
182128,306519
182128,314246
182128,351079
182128,365417
182128,367022
182128,386438
182128,389677
182128,396200
182128,435752
182152,2506
182152,7200
182152,7669
182152,27663
182152,38361
182152,42050
182152,44632
182152,45848
182152,50007
182152,50261
182152,50328
182152,50666
182152,50895
182152,55286
182152,58267
182152,58602
182152,59004
182152,59125
182152,59436
182152,62306
182152,64855
182152,68695
182152,72942
182152,82583
182152,101422
182152,106627
182152,114145
182152,117119
182152,148793
182152,166180
182152,177860
182152,188502
182152,226705
182152,241297
183116,1595
183116,11981
183116,23364
183116,23884
183116,33923
183116,66544
183116,72686
183116,95758
183116,98833
183116,107489
183116,112484
183116,241297
183489,3675
183489,62574
183489,86922
183489,145390
183489,365956
185261,1828
185261,4154
185261,28423
185261,38328
185261,54257
185261,95186
186150,26644
186150,80427
186150,142400
186150,167375
187161,8304
187161,129782
187258,5152
187258,11666
187258,44112
187258,96819
187258,146812
187944,2746
187944,9129
187944,19969
187944,21302
187944,33034
187944,49980
187944,50891
187944,51960
187944,53092
187944,95758
187944,112484
187944,147303
187944,147810
187944,170296
187944,200625
187944,210927
187944,218028
188502,764
188502,1640
188502,5152
188502,6516
188502,7200
188502,7669
188502,9269
188502,12721
188502,18888
188502,22116
188502,28423
188502,33923
188502,33967
188502,38361
188502,44632
188502,45848
188502,49980
188502,50007
188502,50261
188502,50328
188502,50666
188502,50738
188502,50891
188502,54016
188502,55219
188502,55415
188502,56036
188502,56151
188502,58003
188502,58043
188502,58602
188502,59004
188502,59125
188502,59436
188502,64855
188502,68695
188502,68969
188502,72942
188502,82583
188502,95496
188502,95617
188502,106627
188502,114145
188502,117119
188502,117897
188502,130940
188502,131880
188502,148793
188502,164391
188502,166180
188502,171416
188502,175031
188502,180654
188502,182152
188502,213667
188502,223399
188502,225922
188502,243021
188502,300453
188502,321075
188502,351665
188502,352649
188502,371413
189509,2524
189509,4271
189509,17703
189509,21302
189509,22740
189509,54230
189509,183116
189509,210927
189509,247653
189509,340909
190398,797
190398,2645
190398,4807
190398,5152
190398,10294
190398,23364
190398,27420
190398,28423
190398,30043
190398,33070
190398,41738
190398,50199
190398,56151
190398,56576
190398,75769
190398,221131
190398,286196
190398,288022
190526,2977
190526,6722
190526,7455
190526,8772
190526,21364
190526,22915
190526,41350
190526,41406
190526,42160
190526,57764
190526,58267
190526,92967
190526,95186
190526,105229
190526,106377
190526,115530
190526,120800
190526,137349
190526,160034
190526,165847
190526,172884
190526,181298
190526,182128
190526,191661
190526,193592
190526,221398
190526,244943
190526,268678
190526,273247
190526,278053
190526,293255
190526,294932
190526,299543
190526,300496
190526,306519
190526,310134
190526,386438
190526,405470
190526,447817
190526,451638
191246,703
191246,764
191246,1206
191246,1344
191246,1383
191246,1640
191246,1828
191246,2571
191246,2635
191246,2853
191246,3504
191246,3930
191246,4094
191246,4885
191246,4920
191246,6059
191246,9030
191246,11168
191246,11666
191246,22116
191246,29070
191246,48706
191246,51722
191246,54257
191246,57555
191246,57764
191246,79286
191246,83570
191246,83600
191246,92207
191246,96819
191246,99843
191246,104498
191246,125068
191246,127656
191246,129771
191246,130725
191246,153575
191246,169518
191246,170043
191246,176235
191246,185261
191246,195559
191246,207344
191246,295441
191246,310134
191246,367022
191340,12721
191340,27663
191340,28423
191340,38361
191340,44632
191340,45848
191340,50261
191340,50666
191340,56151
191340,56576
191340,58267
191340,58602
191340,59852
191340,62788
191340,66524
191340,66544
191340,66700
191340,69957
191340,95647
191340,107375
191340,117119
191340,117897
191340,120549
191340,164103
191340,264585
191340,307623
191661,5856
191661,6722
191661,8772
191661,9141
191661,22915
191661,41350
191661,92967
191661,106377
191661,120800
191661,137349
191661,145498
191661,162416
191661,165847
191661,172884
191661,182128
191661,190526
191661,218809
191661,221398
191661,225131
191661,243069
191661,245446
191661,246239
191661,257948
191661,262396
191661,273247
191661,278053
191661,285199
191661,285607
191661,294874
191661,299543
191661,306519
191661,308790
191661,312559
